date,warehouse_id,city,capacity_limit,capacity_used_pct,daily_orders_processed,efficiency_score,error_rate_pct,staff_count,avg_processing_min,vehicles_in,vehicles_out,month,weekday,is_weekend
2024-11-20,WH-01,İstanbul,50000,78.41,156,0.868,0.8551,33,8.99,7,10,11,2,False
2024-11-20,WH-02,Ankara,30000,92.0,79,0.7531,2.2772,19,10.22,6,8,11,2,False
2024-11-20,WH-03,İzmir,25000,83.58,61,0.8564,1.8681,17,8.97,6,6,11,2,False
2024-11-20,WH-04,Bursa,20000,80.85,65,0.885,1.6383,11,8.34,4,6,11,2,False
2024-11-20,WH-05,Antalya,18000,91.74,47,0.7571,1.9657,12,9.79,4,6,11,2,False
2024-11-20,WH-06,Adana,15000,78.03,39,0.749,1.3694,7,10.84,4,7,11,2,False
2024-11-20,WH-07,Konya,12000,97.65,30,0.6653,3.0518,8,12.11,3,4,11,2,False
2024-11-20,WH-08,Kocaeli,22000,94.34,58,0.8533,1.4761,15,9.47,7,6,11,2,False
2024-11-21,WH-01,İstanbul,50000,87.03,121,0.8399,1.907,32,9.98,8,9,11,3,False
2024-11-21,WH-02,Ankara,30000,76.13,75,0.8136,0.8356,20,10.44,5,7,11,3,False
2024-11-21,WH-03,İzmir,25000,95.69,72,0.8173,1.2541,15,9.85,7,7,11,3,False
2024-11-21,WH-04,Bursa,20000,85.2,61,0.7963,0.9643,12,10.08,5,9,11,3,False
2024-11-21,WH-05,Antalya,18000,93.46,42,0.7418,2.5133,10,11.25,5,5,11,3,False
2024-11-21,WH-06,Adana,15000,80.09,36,0.7475,1.8824,10,10.89,3,6,11,3,False
2024-11-21,WH-07,Konya,12000,75.88,29,0.7447,1.9229,8,9.92,6,3,11,3,False
2024-11-21,WH-08,Kocaeli,22000,70.83,73,0.8536,0.8032,13,9.69,3,4,11,3,False
2024-11-22,WH-01,İstanbul,50000,75.28,146,0.8563,1.4794,33,10.13,8,14,11,4,False
2024-11-22,WH-02,Ankara,30000,80.43,92,0.8011,1.8477,20,9.0,7,9,11,4,False
2024-11-22,WH-03,İzmir,25000,74.37,74,0.8522,2.0432,13,8.56,6,8,11,4,False
2024-11-22,WH-04,Bursa,20000,87.12,68,0.8188,1.903,14,9.91,7,5,11,4,False
2024-11-22,WH-05,Antalya,18000,69.41,53,0.7633,0.9656,11,11.19,6,3,11,4,False
2024-11-22,WH-06,Adana,15000,88.14,42,0.7705,2.0333,9,9.7,5,6,11,4,False
2024-11-22,WH-07,Konya,12000,94.05,38,0.6956,2.267,8,11.67,1,5,11,4,False
2024-11-22,WH-08,Kocaeli,22000,80.85,76,0.8825,1.1517,14,8.77,3,6,11,4,False
2024-11-23,WH-01,İstanbul,50000,97.28,97,0.7487,2.091,33,10.26,9,6,11,5,True
2024-11-23,WH-02,Ankara,30000,87.38,57,0.8299,1.1913,18,9.65,3,3,11,5,True
2024-11-23,WH-03,İzmir,25000,91.58,51,0.7778,1.6965,15,10.58,4,3,11,5,True
2024-11-23,WH-04,Bursa,20000,83.17,36,0.8126,2.709,11,9.86,5,3,11,5,True
2024-11-23,WH-05,Antalya,18000,89.71,33,0.7544,1.7492,12,10.42,1,4,11,5,True
2024-11-23,WH-06,Adana,15000,93.35,25,0.6876,2.1415,9,12.0,5,1,11,5,True
2024-11-23,WH-07,Konya,12000,88.26,21,0.7299,2.0159,6,11.45,1,1,11,5,True
2024-11-23,WH-08,Kocaeli,22000,98.0,36,0.7794,2.5658,15,10.12,2,5,11,5,True
2024-11-24,WH-01,İstanbul,50000,92.3,71,0.8234,0.5533,30,10.01,6,9,11,6,True
2024-11-24,WH-02,Ankara,30000,85.97,38,0.8453,1.0504,20,9.15,4,2,11,6,True
2024-11-24,WH-03,İzmir,25000,85.97,32,0.8131,1.492,16,10.09,4,6,11,6,True
2024-11-24,WH-04,Bursa,20000,80.76,29,0.8754,1.1069,12,9.22,6,2,11,6,True
2024-11-24,WH-05,Antalya,18000,86.99,21,0.7308,2.774,11,10.96,4,5,11,6,True
2024-11-24,WH-06,Adana,15000,79.48,21,0.7803,2.3364,9,10.45,6,4,11,6,True
2024-11-24,WH-07,Konya,12000,75.25,17,0.7759,0.9708,7,11.3,3,1,11,6,True
2024-11-24,WH-08,Kocaeli,22000,84.63,31,0.9218,0.1,14,8.63,5,2,11,6,True
2024-11-25,WH-01,İstanbul,50000,90.53,143,0.8616,1.1606,33,9.97,10,9,11,0,False
2024-11-25,WH-02,Ankara,30000,91.08,88,0.7962,1.3926,19,10.39,5,5,11,0,False
2024-11-25,WH-03,İzmir,25000,86.95,58,0.861,1.1611,14,9.65,7,3,11,0,False
2024-11-25,WH-04,Bursa,20000,98.0,53,0.7968,1.7527,12,9.31,4,7,11,0,False
2024-11-25,WH-05,Antalya,18000,79.75,60,0.8397,0.1782,11,9.24,4,7,11,0,False
2024-11-25,WH-06,Adana,15000,87.09,38,0.7986,1.4121,9,9.64,6,7,11,0,False
2024-11-25,WH-07,Konya,12000,67.23,31,0.7194,2.1295,6,12.06,4,5,11,0,False
2024-11-25,WH-08,Kocaeli,22000,90.32,66,0.789,1.9122,15,10.1,5,8,11,0,False
2024-11-26,WH-01,İstanbul,50000,82.49,141,0.8833,0.938,32,9.26,10,13,11,1,False
2024-11-26,WH-02,Ankara,30000,87.2,81,0.8069,2.0898,21,10.05,7,7,11,1,False
2024-11-26,WH-03,İzmir,25000,81.26,71,0.8693,0.2657,16,8.74,6,8,11,1,False
2024-11-26,WH-04,Bursa,20000,91.19,62,0.7949,1.9497,14,10.02,5,5,11,1,False
2024-11-26,WH-05,Antalya,18000,88.48,50,0.7898,1.5266,12,10.14,3,6,11,1,False
2024-11-26,WH-06,Adana,15000,80.04,41,0.792,1.2245,7,9.06,2,6,11,1,False
2024-11-26,WH-07,Konya,12000,80.62,35,0.7219,2.2393,6,11.27,6,2,11,1,False
2024-11-26,WH-08,Kocaeli,22000,90.3,73,0.8457,1.6859,16,9.26,3,5,11,1,False
2024-11-27,WH-01,İstanbul,50000,80.09,124,0.8256,1.4709,32,9.85,11,9,11,2,False
2024-11-27,WH-02,Ankara,30000,69.3,69,0.7611,2.0675,19,11.38,7,9,11,2,False
2024-11-27,WH-03,İzmir,25000,73.89,72,0.8172,1.7216,15,10.28,8,5,11,2,False
2024-11-27,WH-04,Bursa,20000,87.56,59,0.8191,0.9388,12,10.09,7,7,11,2,False
2024-11-27,WH-05,Antalya,18000,81.48,41,0.7555,1.4605,11,10.45,6,4,11,2,False
2024-11-27,WH-06,Adana,15000,94.5,41,0.7053,1.753,8,11.82,5,7,11,2,False
2024-11-27,WH-07,Konya,12000,75.97,28,0.697,3.1256,5,10.93,2,2,11,2,False
2024-11-27,WH-08,Kocaeli,22000,81.45,50,0.8409,1.3388,13,9.02,7,6,11,2,False
2024-11-28,WH-01,İstanbul,50000,74.7,130,0.9009,1.4679,30,9.11,6,10,11,3,False
2024-11-28,WH-02,Ankara,30000,85.24,82,0.8036,1.2178,20,10.44,9,8,11,3,False
2024-11-28,WH-03,İzmir,25000,71.77,69,0.8519,0.9804,15,9.45,7,5,11,3,False
2024-11-28,WH-04,Bursa,20000,92.39,53,0.7731,2.3037,12,10.75,6,3,11,3,False
2024-11-28,WH-05,Antalya,18000,87.85,53,0.7581,1.0256,12,10.34,2,8,11,3,False
2024-11-28,WH-06,Adana,15000,92.27,41,0.7027,2.444,7,11.57,7,5,11,3,False
2024-11-28,WH-07,Konya,12000,66.15,30,0.7528,3.2915,7,10.09,4,7,11,3,False
2024-11-28,WH-08,Kocaeli,22000,81.49,63,0.8735,0.5151,12,9.32,6,8,11,3,False
2024-11-29,WH-01,İstanbul,50000,79.0,140,0.8989,0.5744,32,8.62,9,11,11,4,False
2024-11-29,WH-02,Ankara,30000,98.0,100,0.7754,1.3199,20,10.31,10,11,11,4,False
2024-11-29,WH-03,İzmir,25000,81.8,78,0.8377,1.4205,17,9.7,6,8,11,4,False
2024-11-29,WH-04,Bursa,20000,79.05,58,0.8196,2.2203,12,9.55,2,8,11,4,False
2024-11-29,WH-05,Antalya,18000,90.41,47,0.7803,2.4332,12,10.19,4,5,11,4,False
2024-11-29,WH-06,Adana,15000,95.01,51,0.714,2.4881,7,11.35,7,6,11,4,False
2024-11-29,WH-07,Konya,12000,83.95,36,0.754,1.5056,10,10.99,1,4,11,4,False
2024-11-29,WH-08,Kocaeli,22000,90.17,70,0.864,1.1529,13,8.48,8,8,11,4,False
2024-11-30,WH-01,İstanbul,50000,89.07,100,0.8127,0.8493,30,9.69,7,10,11,5,True
2024-11-30,WH-02,Ankara,30000,72.74,60,0.8224,0.6623,18,9.38,7,5,11,5,True
2024-11-30,WH-03,İzmir,25000,78.08,53,0.8079,1.2643,15,9.78,3,5,11,5,True
2024-11-30,WH-04,Bursa,20000,79.97,33,0.842,1.2482,11,9.79,5,6,11,5,True
2024-11-30,WH-05,Antalya,18000,87.8,40,0.8114,1.2354,11,9.3,5,5,11,5,True
2024-11-30,WH-06,Adana,15000,78.66,20,0.747,1.4463,8,10.09,3,5,11,5,True
2024-11-30,WH-07,Konya,12000,74.32,25,0.7143,1.9673,8,11.55,1,3,11,5,True
2024-11-30,WH-08,Kocaeli,22000,79.27,40,0.7785,1.334,14,10.07,4,4,11,5,True
2024-12-01,WH-01,İstanbul,50000,88.3,77,0.8328,1.6732,31,9.74,6,7,12,6,True
2024-12-01,WH-02,Ankara,30000,89.06,46,0.7819,2.1434,17,9.65,4,6,12,6,True
2024-12-01,WH-03,İzmir,25000,69.9,31,0.8814,1.6884,15,9.68,2,6,12,6,True
2024-12-01,WH-04,Bursa,20000,80.93,25,0.8185,0.8889,13,9.73,2,5,12,6,True
2024-12-01,WH-05,Antalya,18000,85.15,23,0.8157,1.275,13,10.16,3,3,12,6,True
2024-12-01,WH-06,Adana,15000,85.1,21,0.8156,1.6355,8,9.36,2,1,12,6,True
2024-12-01,WH-07,Konya,12000,89.09,17,0.7711,1.7286,8,10.23,1,4,12,6,True
2024-12-01,WH-08,Kocaeli,22000,89.61,32,0.8211,1.4587,14,9.91,1,6,12,6,True
2024-12-02,WH-01,İstanbul,50000,96.65,170,0.7688,2.3215,31,10.69,13,14,12,0,False
2024-12-02,WH-02,Ankara,30000,79.48,95,0.866,0.843,20,9.26,8,10,12,0,False
2024-12-02,WH-03,İzmir,25000,83.52,64,0.8703,0.8865,14,9.49,6,9,12,0,False
2024-12-02,WH-04,Bursa,20000,83.82,59,0.7906,2.4057,14,9.9,6,5,12,0,False
2024-12-02,WH-05,Antalya,18000,98.0,51,0.733,1.7287,11,10.93,7,6,12,0,False
2024-12-02,WH-06,Adana,15000,98.0,51,0.694,2.8007,8,10.9,4,7,12,0,False
2024-12-02,WH-07,Konya,12000,69.58,37,0.8163,1.9926,8,8.91,4,3,12,0,False
2024-12-02,WH-08,Kocaeli,22000,73.18,68,0.8833,1.5386,14,8.24,4,6,12,0,False
2024-12-03,WH-01,İstanbul,50000,71.35,124,0.846,0.6348,31,10.19,6,12,12,1,False
2024-12-03,WH-02,Ankara,30000,79.13,82,0.8235,1.7355,20,10.65,9,9,12,1,False
2024-12-03,WH-03,İzmir,25000,82.97,68,0.7898,1.0845,15,9.76,7,4,12,1,False
2024-12-03,WH-04,Bursa,20000,76.68,53,0.8554,0.4373,14,8.8,6,7,12,1,False
2024-12-03,WH-05,Antalya,18000,73.41,61,0.7514,2.09,11,11.04,6,9,12,1,False
2024-12-03,WH-06,Adana,15000,81.51,39,0.7587,2.1988,9,10.94,3,5,12,1,False
2024-12-03,WH-07,Konya,12000,83.51,39,0.7843,1.6483,7,10.38,4,4,12,1,False
2024-12-03,WH-08,Kocaeli,22000,90.39,65,0.8436,0.5095,12,9.65,6,5,12,1,False
2024-12-04,WH-01,İstanbul,50000,88.25,127,0.8044,1.5207,31,10.19,10,13,12,2,False
2024-12-04,WH-02,Ankara,30000,88.79,74,0.833,1.5632,19,10.08,3,9,12,2,False
2024-12-04,WH-03,İzmir,25000,69.61,75,0.8823,1.709,16,8.38,5,10,12,2,False
2024-12-04,WH-04,Bursa,20000,66.63,49,0.8613,1.7584,13,9.68,6,7,12,2,False
2024-12-04,WH-05,Antalya,18000,88.73,48,0.7702,1.9692,11,10.72,2,8,12,2,False
2024-12-04,WH-06,Adana,15000,74.66,38,0.8031,2.1103,9,10.0,1,5,12,2,False
2024-12-04,WH-07,Konya,12000,88.19,30,0.6967,2.944,6,11.48,4,7,12,2,False
2024-12-04,WH-08,Kocaeli,22000,87.84,65,0.8746,0.5365,14,8.99,5,5,12,2,False
2024-12-05,WH-01,İstanbul,50000,69.56,149,0.9016,0.2869,32,9.55,8,11,12,3,False
2024-12-05,WH-02,Ankara,30000,90.68,107,0.8084,1.9661,19,9.9,6,12,12,3,False
2024-12-05,WH-03,İzmir,25000,82.8,79,0.7936,2.2711,16,9.5,4,5,12,3,False
2024-12-05,WH-04,Bursa,20000,87.11,51,0.9275,0.6099,12,7.72,6,8,12,3,False
2024-12-05,WH-05,Antalya,18000,89.91,54,0.755,1.8784,11,10.1,5,6,12,3,False
2024-12-05,WH-06,Adana,15000,62.48,39,0.7277,2.3754,8,11.2,6,7,12,3,False
2024-12-05,WH-07,Konya,12000,87.48,29,0.7092,1.9985,9,10.11,6,5,12,3,False
2024-12-05,WH-08,Kocaeli,22000,90.82,68,0.8213,0.7222,14,9.51,5,8,12,3,False
2024-12-06,WH-01,İstanbul,50000,91.46,177,0.8377,0.7639,32,9.62,12,12,12,4,False
2024-12-06,WH-02,Ankara,30000,82.57,95,0.8018,0.953,19,10.05,6,10,12,4,False
2024-12-06,WH-03,İzmir,25000,84.15,81,0.7928,1.2609,16,10.44,8,10,12,4,False
2024-12-06,WH-04,Bursa,20000,85.06,63,0.7962,1.0943,12,9.89,7,4,12,4,False
2024-12-06,WH-05,Antalya,18000,85.59,54,0.7886,1.7962,9,11.43,7,3,12,4,False
2024-12-06,WH-06,Adana,15000,81.62,49,0.7479,2.0149,8,10.31,4,7,12,4,False
2024-12-06,WH-07,Konya,12000,91.31,38,0.7057,2.445,8,11.74,1,3,12,4,False
2024-12-06,WH-08,Kocaeli,22000,72.33,82,0.8325,0.9097,12,9.22,4,5,12,4,False
2024-12-07,WH-01,İstanbul,50000,95.47,104,0.8293,2.309,31,10.04,8,8,12,5,True
2024-12-07,WH-02,Ankara,30000,86.04,62,0.8117,1.3697,20,10.09,5,6,12,5,True
2024-12-07,WH-03,İzmir,25000,88.81,50,0.8289,1.7641,14,9.71,3,6,12,5,True
2024-12-07,WH-04,Bursa,20000,82.86,39,0.8324,1.0487,15,10.2,4,3,12,5,True
2024-12-07,WH-05,Antalya,18000,89.56,39,0.796,2.104,11,9.91,1,7,12,5,True
2024-12-07,WH-06,Adana,15000,90.18,27,0.6832,2.7305,8,10.89,4,1,12,5,True
2024-12-07,WH-07,Konya,12000,82.34,24,0.7522,1.7246,6,10.56,6,6,12,5,True
2024-12-07,WH-08,Kocaeli,22000,69.6,39,0.8855,0.6125,14,7.93,3,3,12,5,True
2024-12-08,WH-01,İstanbul,50000,90.11,67,0.7832,1.6634,31,10.58,8,6,12,6,True
2024-12-08,WH-02,Ankara,30000,88.24,39,0.8226,1.252,19,9.6,1,5,12,6,True
2024-12-08,WH-03,İzmir,25000,76.91,36,0.8217,0.8435,15,10.34,1,2,12,6,True
2024-12-08,WH-04,Bursa,20000,82.57,30,0.8251,1.8089,14,8.62,6,2,12,6,True
2024-12-08,WH-05,Antalya,18000,85.75,23,0.785,1.6838,13,9.77,2,4,12,6,True
2024-12-08,WH-06,Adana,15000,76.81,19,0.7125,1.9685,8,11.08,1,2,12,6,True
2024-12-08,WH-07,Konya,12000,79.04,18,0.7651,2.344,7,10.7,2,2,12,6,True
2024-12-08,WH-08,Kocaeli,22000,81.64,33,0.8537,1.354,14,9.34,2,3,12,6,True
2024-12-09,WH-01,İstanbul,50000,83.04,165,0.8864,1.1005,31,9.71,12,11,12,0,False
2024-12-09,WH-02,Ankara,30000,76.11,101,0.8401,1.12,20,10.07,7,8,12,0,False
2024-12-09,WH-03,İzmir,25000,93.94,81,0.8224,1.213,13,9.15,7,9,12,0,False
2024-12-09,WH-04,Bursa,20000,88.39,57,0.7748,1.1082,12,10.16,3,8,12,0,False
2024-12-09,WH-05,Antalya,18000,94.47,55,0.7267,2.0987,12,10.54,5,6,12,0,False
2024-12-09,WH-06,Adana,15000,76.37,51,0.7464,1.6571,10,10.76,4,8,12,0,False
2024-12-09,WH-07,Konya,12000,74.8,36,0.7743,2.2033,7,10.34,5,4,12,0,False
2024-12-09,WH-08,Kocaeli,22000,87.0,70,0.835,2.0704,14,9.48,6,6,12,0,False
2024-12-10,WH-01,İstanbul,50000,90.27,161,0.8706,1.9755,31,9.26,8,14,12,1,False
2024-12-10,WH-02,Ankara,30000,80.22,81,0.796,1.5892,20,9.87,6,6,12,1,False
2024-12-10,WH-03,İzmir,25000,77.34,74,0.8276,0.6908,15,9.59,8,8,12,1,False
2024-12-10,WH-04,Bursa,20000,78.39,58,0.8393,1.1787,12,9.58,4,5,12,1,False
2024-12-10,WH-05,Antalya,18000,83.35,53,0.8228,1.6056,14,9.5,6,6,12,1,False
2024-12-10,WH-06,Adana,15000,75.23,44,0.745,1.0916,9,11.21,4,3,12,1,False
2024-12-10,WH-07,Konya,12000,71.21,34,0.8042,1.3458,7,10.33,5,3,12,1,False
2024-12-10,WH-08,Kocaeli,22000,78.7,58,0.8803,1.6039,14,8.37,5,5,12,1,False
2024-12-11,WH-01,İstanbul,50000,65.7,153,0.8847,0.253,32,9.2,9,13,12,2,False
2024-12-11,WH-02,Ankara,30000,80.84,75,0.8067,1.4867,19,9.92,8,8,12,2,False
2024-12-11,WH-03,İzmir,25000,93.07,70,0.8528,1.4111,15,8.61,6,7,12,2,False
2024-12-11,WH-04,Bursa,20000,81.72,42,0.876,0.8657,13,9.03,5,2,12,2,False
2024-12-11,WH-05,Antalya,18000,79.39,51,0.8127,1.5109,10,9.05,3,8,12,2,False
2024-12-11,WH-06,Adana,15000,87.48,45,0.7538,1.5332,9,10.25,4,6,12,2,False
2024-12-11,WH-07,Konya,12000,77.01,36,0.7028,2.3675,8,11.78,3,2,12,2,False
2024-12-11,WH-08,Kocaeli,22000,93.71,62,0.8246,1.4498,11,9.18,8,7,12,2,False
2024-12-12,WH-01,İstanbul,50000,76.96,162,0.8615,0.9066,31,8.97,11,12,12,3,False
2024-12-12,WH-02,Ankara,30000,75.12,87,0.8093,1.1733,19,10.33,7,5,12,3,False
2024-12-12,WH-03,İzmir,25000,85.19,83,0.8187,2.1577,15,9.49,5,8,12,3,False
2024-12-12,WH-04,Bursa,20000,79.16,56,0.8517,1.6768,13,9.94,7,4,12,3,False
2024-12-12,WH-05,Antalya,18000,98.0,52,0.7212,1.2636,12,10.89,6,6,12,3,False
2024-12-12,WH-06,Adana,15000,86.84,48,0.7303,2.1092,7,10.57,2,5,12,3,False
2024-12-12,WH-07,Konya,12000,90.59,36,0.7358,1.8026,8,10.88,3,6,12,3,False
2024-12-12,WH-08,Kocaeli,22000,93.09,68,0.8269,0.9234,15,9.89,5,8,12,3,False
2024-12-13,WH-01,İstanbul,50000,74.92,167,0.9058,0.9672,31,8.72,11,14,12,4,False
2024-12-13,WH-02,Ankara,30000,84.93,95,0.8139,1.4957,20,9.8,4,9,12,4,False
2024-12-13,WH-03,İzmir,25000,85.7,76,0.8795,1.3359,13,8.45,4,10,12,4,False
2024-12-13,WH-04,Bursa,20000,87.93,52,0.8481,1.1879,13,8.94,4,4,12,4,False
2024-12-13,WH-05,Antalya,18000,78.34,64,0.8229,1.1142,13,9.02,8,8,12,4,False
2024-12-13,WH-06,Adana,15000,93.9,43,0.75,1.8645,7,9.42,7,6,12,4,False
2024-12-13,WH-07,Konya,12000,87.85,44,0.7305,1.8092,7,11.38,4,5,12,4,False
2024-12-13,WH-08,Kocaeli,22000,91.32,62,0.8478,2.0117,14,9.87,5,9,12,4,False
2024-12-14,WH-01,İstanbul,50000,82.62,84,0.867,1.2517,32,9.73,4,10,12,5,True
2024-12-14,WH-02,Ankara,30000,77.54,59,0.7895,2.4423,19,10.2,7,4,12,5,True
2024-12-14,WH-03,İzmir,25000,86.09,50,0.8354,1.6198,16,10.0,4,6,12,5,True
2024-12-14,WH-04,Bursa,20000,76.07,39,0.7912,2.1514,12,10.19,5,5,12,5,True
2024-12-14,WH-05,Antalya,18000,86.09,32,0.818,2.1053,10,10.13,6,3,12,5,True
2024-12-14,WH-06,Adana,15000,98.0,26,0.7533,2.1646,9,10.53,3,5,12,5,True
2024-12-14,WH-07,Konya,12000,85.78,27,0.745,1.9243,7,11.0,5,2,12,5,True
2024-12-14,WH-08,Kocaeli,22000,91.68,44,0.8337,1.2579,14,9.71,5,5,12,5,True
2024-12-15,WH-01,İstanbul,50000,67.63,65,0.8409,0.6483,33,9.05,7,7,12,6,True
2024-12-15,WH-02,Ankara,30000,78.53,47,0.8381,2.2509,20,10.51,7,4,12,6,True
2024-12-15,WH-03,İzmir,25000,94.06,31,0.7835,2.2254,15,10.33,2,2,12,6,True
2024-12-15,WH-04,Bursa,20000,82.04,27,0.8338,1.5468,11,9.45,5,5,12,6,True
2024-12-15,WH-05,Antalya,18000,85.76,26,0.8152,0.7408,12,10.2,1,2,12,6,True
2024-12-15,WH-06,Adana,15000,81.42,20,0.8005,0.136,8,9.71,4,4,12,6,True
2024-12-15,WH-07,Konya,12000,92.62,17,0.734,1.8189,8,10.64,2,4,12,6,True
2024-12-15,WH-08,Kocaeli,22000,86.71,34,0.8495,1.3003,15,9.58,5,6,12,6,True
2024-12-16,WH-01,İstanbul,50000,82.94,149,0.892,0.3525,33,8.0,12,11,12,0,False
2024-12-16,WH-02,Ankara,30000,79.18,93,0.9055,0.1,19,8.49,6,6,12,0,False
2024-12-16,WH-03,İzmir,25000,94.52,83,0.7994,0.2759,17,10.51,8,10,12,0,False
2024-12-16,WH-04,Bursa,20000,83.3,72,0.8401,1.0133,10,9.32,5,7,12,0,False
2024-12-16,WH-05,Antalya,18000,83.76,50,0.7424,2.3799,12,9.71,6,3,12,0,False
2024-12-16,WH-06,Adana,15000,77.69,34,0.7845,2.7914,8,9.92,4,3,12,0,False
2024-12-16,WH-07,Konya,12000,82.78,32,0.7341,2.6162,6,11.39,6,2,12,0,False
2024-12-16,WH-08,Kocaeli,22000,79.86,72,0.837,1.1802,13,9.38,7,8,12,0,False
2024-12-17,WH-01,İstanbul,50000,81.91,120,0.8578,1.2136,33,9.23,9,9,12,1,False
2024-12-17,WH-02,Ankara,30000,70.65,79,0.8369,1.4194,19,9.64,7,5,12,1,False
2024-12-17,WH-03,İzmir,25000,86.97,79,0.8495,1.9188,15,9.08,7,8,12,1,False
2024-12-17,WH-04,Bursa,20000,79.96,66,0.7934,1.8599,13,9.69,4,8,12,1,False
2024-12-17,WH-05,Antalya,18000,84.42,57,0.7759,1.8086,11,10.3,4,3,12,1,False
2024-12-17,WH-06,Adana,15000,81.84,51,0.7489,1.5794,8,10.05,2,6,12,1,False
2024-12-17,WH-07,Konya,12000,78.83,33,0.7325,1.6201,10,10.52,1,6,12,1,False
2024-12-17,WH-08,Kocaeli,22000,86.59,62,0.864,1.456,14,8.83,5,7,12,1,False
2024-12-18,WH-01,İstanbul,50000,77.43,160,0.8636,1.1182,33,9.48,8,12,12,2,False
2024-12-18,WH-02,Ankara,30000,86.13,79,0.7678,2.9573,18,10.87,8,5,12,2,False
2024-12-18,WH-03,İzmir,25000,89.62,63,0.7964,2.0756,17,10.08,7,8,12,2,False
2024-12-18,WH-04,Bursa,20000,92.29,59,0.7762,2.2644,12,11.39,4,5,12,2,False
2024-12-18,WH-05,Antalya,18000,85.79,44,0.7553,2.5533,14,10.73,2,3,12,2,False
2024-12-18,WH-06,Adana,15000,91.14,50,0.7795,2.1733,10,11.07,7,3,12,2,False
2024-12-18,WH-07,Konya,12000,80.82,31,0.7339,1.8206,8,11.64,3,3,12,2,False
2024-12-18,WH-08,Kocaeli,22000,82.01,64,0.8673,0.1,13,9.07,5,5,12,2,False
2024-12-19,WH-01,İstanbul,50000,82.54,154,0.8761,0.8744,32,8.56,8,14,12,3,False
2024-12-19,WH-02,Ankara,30000,80.87,92,0.8241,1.0917,20,9.76,8,6,12,3,False
2024-12-19,WH-03,İzmir,25000,78.4,75,0.8254,1.5534,14,10.13,5,5,12,3,False
2024-12-19,WH-04,Bursa,20000,76.7,58,0.785,2.2252,10,10.43,6,4,12,3,False
2024-12-19,WH-05,Antalya,18000,89.59,53,0.7345,1.788,12,10.92,3,6,12,3,False
2024-12-19,WH-06,Adana,15000,84.14,47,0.8019,1.6542,10,10.84,5,7,12,3,False
2024-12-19,WH-07,Konya,12000,78.61,41,0.7765,1.777,7,10.71,7,7,12,3,False
2024-12-19,WH-08,Kocaeli,22000,71.17,62,0.8607,2.0602,13,9.26,6,5,12,3,False
2024-12-20,WH-01,İstanbul,50000,81.57,167,0.864,1.1512,32,9.91,8,13,12,4,False
2024-12-20,WH-02,Ankara,30000,88.18,117,0.7894,1.9392,18,9.44,5,7,12,4,False
2024-12-20,WH-03,İzmir,25000,94.59,79,0.8443,1.4424,16,9.59,8,10,12,4,False
2024-12-20,WH-04,Bursa,20000,74.88,63,0.8658,0.8625,13,9.22,3,9,12,4,False
2024-12-20,WH-05,Antalya,18000,77.88,52,0.7727,1.8741,12,10.71,2,8,12,4,False
2024-12-20,WH-06,Adana,15000,73.99,44,0.7802,2.7269,10,11.27,4,2,12,4,False
2024-12-20,WH-07,Konya,12000,84.48,36,0.7799,0.9428,8,10.42,3,3,12,4,False
2024-12-20,WH-08,Kocaeli,22000,76.75,80,0.8533,0.8335,14,8.76,5,8,12,4,False
2024-12-21,WH-01,İstanbul,50000,85.85,103,0.8575,1.2806,32,10.07,9,10,12,5,True
2024-12-21,WH-02,Ankara,30000,95.15,58,0.7448,1.7307,21,11.35,2,8,12,5,True
2024-12-21,WH-03,İzmir,25000,66.98,40,0.8952,0.7731,14,9.07,7,4,12,5,True
2024-12-21,WH-04,Bursa,20000,84.54,36,0.8213,1.2431,11,9.23,1,5,12,5,True
2024-12-21,WH-05,Antalya,18000,90.65,39,0.7681,2.256,11,9.56,3,4,12,5,True
2024-12-21,WH-06,Adana,15000,88.42,26,0.6906,2.0734,8,11.71,2,1,12,5,True
2024-12-21,WH-07,Konya,12000,85.99,23,0.7493,2.1841,8,10.76,1,4,12,5,True
2024-12-21,WH-08,Kocaeli,22000,74.51,38,0.872,0.9697,14,8.84,5,6,12,5,True
2024-12-22,WH-01,İstanbul,50000,72.33,69,0.8278,2.8421,30,9.14,4,7,12,6,True
2024-12-22,WH-02,Ankara,30000,75.08,37,0.8059,0.8939,20,9.96,1,7,12,6,True
2024-12-22,WH-03,İzmir,25000,86.47,36,0.8215,1.033,16,9.8,2,7,12,6,True
2024-12-22,WH-04,Bursa,20000,85.29,28,0.8312,0.6249,13,10.91,5,4,12,6,True
2024-12-22,WH-05,Antalya,18000,98.0,25,0.7293,2.3167,12,10.0,4,6,12,6,True
2024-12-22,WH-06,Adana,15000,83.07,17,0.8119,1.2734,9,9.39,2,2,12,6,True
2024-12-22,WH-07,Konya,12000,72.73,18,0.7724,1.8006,7,10.7,0,2,12,6,True
2024-12-22,WH-08,Kocaeli,22000,72.02,34,0.8806,0.127,13,7.82,1,4,12,6,True
2024-12-23,WH-01,İstanbul,50000,86.11,149,0.8932,1.013,32,9.42,10,9,12,0,False
2024-12-23,WH-02,Ankara,30000,92.89,104,0.843,0.9888,20,8.76,8,11,12,0,False
2024-12-23,WH-03,İzmir,25000,84.39,67,0.8356,1.6676,16,10.36,6,8,12,0,False
2024-12-23,WH-04,Bursa,20000,88.26,64,0.7796,1.6363,13,11.73,6,8,12,0,False
