delivery_id,order_id,warehouse_id,driver_id,origin_city,destination_city,pickup_date,promised_delivery_date,actual_delivery_date,promised_days,actual_days,delay_days,is_delayed,delay_reason,delivery_cost_tl,delivery_status,customer_satisfaction,priority,weight_kg
DEL-013941,ORD-013941,WH-05,DRV-108,Antalya,Ankara,2023-02-04,2023-02-11,2023-02-11,7,7,0,False,,18.29,Zamanında Teslim,3.9,Economy,10.45
DEL-013942,ORD-013942,WH-04,DRV-092,Bursa,İstanbul,2024-01-31,2024-02-03,2024-02-03,3,3,0,False,,2.86,Zamanında Teslim,4.8,Standard,1.27
DEL-013943,ORD-013943,WH-06,DRV-052,Adana,İstanbul,2024-09-13,2024-09-20,2024-09-21,7,8,1,True,Sürücü Değişimi,3.43,Gecikmeli Teslim,3.4,Economy,2.18
DEL-013944,ORD-013944,WH-08,DRV-035,Kocaeli,İstanbul,2024-08-13,2024-08-16,2024-08-21,3,8,5,True,Adres Bulunamadı,22.57,Gecikmeli Teslim,1.7,Standard,10.03
DEL-013945,ORD-013945,WH-07,DRV-050,Konya,Kayseri,2023-01-05,2023-01-08,2023-01-08,3,3,0,False,,34.08,Zamanında Teslim,4.4,Standard,13.63
DEL-013946,ORD-013946,WH-03,DRV-021,İzmir,Antalya,2023-06-06,2023-06-13,2023-06-13,7,7,0,False,,11.5,Zamanında Teslim,4.0,Economy,6.57
DEL-013947,ORD-013947,WH-04,DRV-073,Bursa,Ankara,2023-01-13,2023-01-16,2023-01-16,3,3,0,False,,18.15,Zamanında Teslim,4.4,Standard,7.26
DEL-013948,ORD-013948,WH-05,DRV-111,Antalya,İstanbul,2023-05-13,2023-05-16,2023-05-16,3,3,0,False,,9.81,Zamanında Teslim,4.1,Standard,4.36
DEL-013949,ORD-013949,WH-05,DRV-079,Antalya,Antalya,2023-03-05,2023-03-08,2023-03-08,3,3,0,False,,9.78,Zamanında Teslim,3.9,Standard,3.91
DEL-013950,ORD-013950,WH-01,DRV-018,İstanbul,Gaziantep,2024-03-18,2024-03-25,2024-03-25,7,7,0,False,,66.57,Zamanında Teslim,4.0,Economy,27.17
DEL-013951,ORD-013951,WH-08,DRV-023,Kocaeli,Ankara,2023-07-12,2023-07-15,2023-07-15,3,3,0,False,,30.15,Zamanında Teslim,4.1,Standard,12.06
DEL-013952,ORD-013952,WH-03,DRV-049,İzmir,İstanbul,2024-04-03,2024-04-10,2024-04-10,7,7,0,False,,2.43,Zamanında Teslim,3.9,Economy,1.54
DEL-013953,ORD-013953,WH-03,DRV-004,İzmir,Adana,2023-04-21,2023-04-24,2023-04-24,3,3,0,False,,8.4,Zamanında Teslim,4.1,Standard,2.4
DEL-013954,ORD-013954,WH-05,DRV-106,Antalya,Diyarbakır,2023-08-17,2023-08-18,2023-08-18,1,1,0,False,,31.5,Zamanında Teslim,5.0,Express,2.8
DEL-013955,ORD-013955,WH-01,DRV-106,İstanbul,Mersin,2024-06-25,2024-07-02,2024-07-02,7,7,0,False,,22.24,Zamanında Teslim,4.7,Economy,12.71
DEL-013956,ORD-013956,WH-02,DRV-062,Ankara,Manisa,2023-05-21,2023-05-24,2023-05-24,3,3,0,False,,46.95,Zamanında Teslim,4.7,Standard,18.78
DEL-013957,ORD-013957,WH-04,DRV-058,Bursa,İzmir,2024-01-10,2024-01-13,2024-01-13,3,3,0,False,,28.9,Zamanında Teslim,4.2,Standard,11.56
DEL-013958,ORD-013958,WH-08,DRV-004,Kocaeli,İstanbul,2024-01-21,2024-01-28,2024-01-28,7,7,0,False,,49.72,Zamanında Teslim,5.0,Economy,31.57
DEL-013959,ORD-013959,WH-06,DRV-047,Adana,Gaziantep,2024-11-06,2024-11-09,2024-11-09,3,3,0,False,,113.75,Zamanında Teslim,5.0,Standard,32.5
DEL-013960,ORD-013960,WH-06,DRV-061,Adana,İstanbul,2024-05-16,2024-05-19,2024-05-19,3,3,0,False,,7.85,Zamanında Teslim,3.8,Standard,3.49
DEL-013961,ORD-013961,WH-02,DRV-005,Ankara,Ankara,2023-02-07,2023-02-14,2023-02-17,7,10,3,True,Adres Bulunamadı,19.86,Gecikmeli Teslim,3.1,Economy,11.35
DEL-013962,ORD-013962,WH-04,DRV-016,Bursa,Ankara,2023-05-22,2023-05-29,2023-05-29,7,7,0,False,,2.29,Zamanında Teslim,4.7,Economy,1.31
DEL-013963,ORD-013963,WH-02,DRV-029,Ankara,Bursa,2024-12-31,2025-01-03,2025-01-03,3,3,0,False,,18.36,Yolda,4.3,Standard,8.16
DEL-013964,ORD-013964,WH-06,DRV-079,Adana,Adana,2023-02-19,2023-02-26,2023-03-01,7,10,3,True,Hava Koşulları,4.63,Gecikmeli Teslim,3.2,Economy,1.89
DEL-013965,ORD-013965,WH-08,DRV-118,Kocaeli,Samsun,2024-10-26,2024-10-29,2024-11-02,3,7,4,True,Gümrük Beklemesi,25.72,Gecikmeli Teslim,3.4,Standard,7.35
DEL-013966,ORD-013966,WH-05,DRV-087,Antalya,Antalya,2024-03-21,2024-03-28,2024-03-28,7,7,0,False,,82.49,Zamanında Teslim,5.0,Economy,47.14
DEL-013967,ORD-013967,WH-08,DRV-044,Kocaeli,Kayseri,2023-07-03,2023-07-06,2023-07-06,3,3,0,False,,64.62,Zamanında Teslim,4.1,Standard,25.85
DEL-013968,ORD-013968,WH-08,DRV-109,Kocaeli,Mersin,2023-03-19,2023-03-20,2023-03-20,1,1,0,False,,8.81,Zamanında Teslim,4.3,Express,1.41
DEL-013969,ORD-013969,WH-05,DRV-059,Antalya,İstanbul,2023-07-11,2023-07-12,2023-07-12,1,1,0,False,,60.41,Zamanında Teslim,5.0,Express,10.74
DEL-013970,ORD-013970,WH-05,DRV-112,Antalya,İstanbul,2024-10-19,2024-10-22,2024-10-22,3,3,0,False,,1.87,Zamanında Teslim,4.9,Standard,0.83
DEL-013971,ORD-013971,WH-08,DRV-045,Kocaeli,Ankara,2023-10-08,2023-10-15,2023-10-15,7,7,0,False,,13.35,Zamanında Teslim,5.0,Economy,7.63
DEL-013972,ORD-013972,WH-03,DRV-043,İzmir,Bursa,2023-05-17,2023-05-18,2023-05-18,1,1,0,False,,84.04,Zamanında Teslim,4.5,Express,14.94
DEL-013973,ORD-013973,WH-01,DRV-073,İstanbul,İstanbul,2023-09-06,2023-09-09,2023-09-14,3,8,5,True,Yüksek Sipariş Hacmi,26.42,Gecikmeli Teslim,3.2,Standard,11.74
DEL-013974,ORD-013974,WH-08,DRV-003,Kocaeli,Trabzon,2024-06-30,2024-07-03,2024-07-03,3,3,0,False,,3.1,Zamanında Teslim,5.0,Standard,0.69
DEL-013975,ORD-013975,WH-06,DRV-003,Adana,Adana,2023-05-30,2023-06-02,2023-06-02,3,3,0,False,,126.03,Zamanında Teslim,4.7,Standard,36.01
DEL-013976,ORD-013976,WH-03,DRV-100,İzmir,Ankara,2024-09-11,2024-09-14,2024-09-14,3,3,0,False,,24.22,İptal,5.0,Standard,9.69
DEL-013977,ORD-013977,WH-08,DRV-061,Kocaeli,Antalya,2023-12-25,2023-12-28,2023-12-28,3,3,0,False,,5.85,Zamanında Teslim,4.4,Standard,2.34
DEL-013978,ORD-013978,WH-02,DRV-001,Ankara,Gaziantep,2024-10-08,2024-10-11,2024-10-11,3,3,0,False,,17.95,Zamanında Teslim,5.0,Standard,5.13
DEL-013979,ORD-013979,WH-07,DRV-118,Konya,İstanbul,2023-01-26,2023-01-27,2023-01-28,1,2,1,True,Hava Koşulları,64.41,Gecikmeli Teslim,3.2,Express,11.45
DEL-013980,ORD-013980,WH-07,DRV-069,Konya,Ankara,2023-08-15,2023-08-22,2023-08-22,7,7,0,False,,9.55,Zamanında Teslim,4.3,Economy,5.46
DEL-013981,ORD-013981,WH-05,DRV-103,Antalya,Kayseri,2023-08-08,2023-08-11,2023-08-12,3,4,1,True,Gümrük Beklemesi,4.75,Gecikmeli Teslim,3.8,Standard,1.9
DEL-013982,ORD-013982,WH-07,DRV-062,Konya,Konya,2024-01-31,2024-02-03,2024-02-03,3,3,0,False,,15.0,Zamanında Teslim,4.3,Standard,6.0
DEL-013983,ORD-013983,WH-07,DRV-030,Konya,Adana,2024-11-18,2024-11-21,2024-11-21,3,3,0,False,,5.81,Zamanında Teslim,4.1,Standard,1.66
DEL-013984,ORD-013984,WH-03,DRV-094,İzmir,Adana,2023-07-08,2023-07-11,2023-07-11,3,3,0,False,,45.32,Zamanında Teslim,4.8,Standard,12.95
DEL-013985,ORD-013985,WH-07,DRV-095,Konya,İstanbul,2023-11-17,2023-11-20,2023-11-20,3,3,0,False,,104.89,Zamanında Teslim,4.8,Standard,46.62
DEL-013986,ORD-013986,WH-06,DRV-057,Adana,İzmir,2023-05-25,2023-05-28,2023-05-28,3,3,0,False,,199.62,Zamanında Teslim,4.8,Standard,79.85
DEL-013987,ORD-013987,WH-05,DRV-062,Antalya,Kayseri,2024-09-06,2024-09-13,2024-09-13,7,7,0,False,,1.36,Zamanında Teslim,4.4,Economy,0.78
DEL-013988,ORD-013988,WH-06,DRV-009,Adana,Ankara,2024-07-25,2024-07-28,2024-07-28,3,3,0,False,,1.68,Zamanında Teslim,4.2,Standard,0.67
DEL-013989,ORD-013989,WH-01,DRV-036,İstanbul,Adana,2024-08-18,2024-08-21,2024-08-21,3,3,0,False,,198.59,Zamanında Teslim,3.8,Standard,56.74
DEL-013990,ORD-013990,WH-05,DRV-085,Antalya,Diyarbakır,2024-04-28,2024-05-01,2024-05-01,3,3,0,False,,6.84,Zamanında Teslim,4.0,Standard,1.52
DEL-013991,ORD-013991,WH-02,DRV-049,Ankara,Bursa,2023-12-06,2023-12-09,2023-12-09,3,3,0,False,,4.97,Zamanında Teslim,5.0,Standard,2.21
DEL-013992,ORD-013992,WH-06,DRV-086,Adana,İstanbul,2024-11-14,2024-11-17,2024-11-17,3,3,0,False,,20.0,Zamanında Teslim,4.6,Standard,8.89
DEL-013993,ORD-013993,WH-07,DRV-074,Konya,Gaziantep,2024-07-11,2024-07-18,2024-07-18,7,7,0,False,,15.31,Zamanında Teslim,4.7,Economy,6.25
DEL-013994,ORD-013994,WH-02,DRV-005,Ankara,İstanbul,2023-03-30,2023-04-02,2023-04-02,3,3,0,False,,2.88,Zamanında Teslim,5.0,Standard,1.28
DEL-013995,ORD-013995,WH-02,DRV-017,Ankara,İstanbul,2024-09-02,2024-09-05,2024-09-05,3,3,0,False,,19.64,Zamanında Teslim,4.8,Standard,8.73
DEL-013996,ORD-013996,WH-07,DRV-033,Konya,İstanbul,2024-04-21,2024-04-22,2024-04-22,1,1,0,False,,12.94,Zamanında Teslim,3.9,Express,2.3
DEL-013997,ORD-013997,WH-03,DRV-011,İzmir,Bursa,2023-02-14,2023-02-21,2023-02-21,7,7,0,False,,4.76,Zamanında Teslim,4.9,Economy,3.02
DEL-013998,ORD-013998,WH-01,DRV-019,İstanbul,Gaziantep,2024-05-25,2024-05-28,2024-05-28,3,3,0,False,,123.48,Zamanında Teslim,4.1,Standard,35.28
DEL-013999,ORD-013999,WH-08,DRV-065,Kocaeli,Ankara,2023-09-02,2023-09-05,2023-09-06,3,4,1,True,Alıcı Mevcut Değil,28.03,Gecikmeli Teslim,3.4,Standard,11.21
DEL-014000,ORD-014000,WH-02,DRV-063,Ankara,İzmir,2023-10-30,2023-11-02,2023-11-02,3,3,0,False,,14.25,Zamanında Teslim,5.0,Standard,5.7
DEL-014001,ORD-014001,WH-05,DRV-012,Antalya,İstanbul,2023-12-13,2023-12-16,2023-12-16,3,3,0,False,,8.42,Zamanında Teslim,4.4,Standard,3.74
DEL-014002,ORD-014002,WH-03,DRV-004,İzmir,İstanbul,2024-05-17,2024-05-20,2024-05-20,3,3,0,False,,16.06,Zamanında Teslim,4.7,Standard,7.14
DEL-014003,ORD-014003,WH-05,DRV-037,Antalya,İstanbul,2023-10-08,2023-10-11,2023-10-11,3,3,0,False,,7.25,Zamanında Teslim,5.0,Standard,3.22
DEL-014004,ORD-014004,WH-08,DRV-041,Kocaeli,Erzurum,2024-02-29,2024-03-03,2024-03-03,3,3,0,False,,117.77,Zamanında Teslim,4.7,Standard,26.17
DEL-014005,ORD-014005,WH-06,DRV-041,Adana,Kocaeli,2024-08-08,2024-08-11,2024-08-11,3,3,0,False,,4.14,Zamanında Teslim,5.0,Standard,1.84
DEL-014006,ORD-014006,WH-06,DRV-117,Adana,İzmir,2023-12-17,2023-12-20,2023-12-20,3,3,0,False,,5.35,Zamanında Teslim,3.8,Standard,2.14
DEL-014007,ORD-014007,WH-04,DRV-111,Bursa,Antalya,2024-01-08,2024-01-11,2024-01-11,3,3,0,False,,35.4,Zamanında Teslim,4.1,Standard,14.16
DEL-014008,ORD-014008,WH-02,DRV-115,Ankara,Konya,2024-08-05,2024-08-12,2024-08-12,7,7,0,False,,1.8,Zamanında Teslim,5.0,Economy,1.03
DEL-014009,ORD-014009,WH-05,DRV-019,Antalya,Ankara,2023-02-12,2023-02-19,2023-02-20,7,8,1,True,Depo Gecikme,3.75,Gecikmeli Teslim,3.0,Economy,2.14
DEL-014010,ORD-014010,WH-04,DRV-005,Bursa,Mersin,2024-01-02,2024-01-09,2024-01-09,7,7,0,False,,9.29,Zamanında Teslim,4.5,Economy,5.31
DEL-014011,ORD-014011,WH-01,DRV-039,İstanbul,İstanbul,2024-06-18,2024-06-25,2024-06-25,7,7,0,False,,3.07,Zamanında Teslim,4.8,Economy,1.95
DEL-014012,ORD-014012,WH-01,DRV-053,İstanbul,Samsun,2024-01-30,2024-02-06,2024-02-07,7,8,1,True,Hava Koşulları,21.39,Gecikmeli Teslim,4.0,Economy,8.73
DEL-014013,ORD-014013,WH-05,DRV-037,Antalya,Diyarbakır,2023-09-15,2023-09-16,2023-09-16,1,1,0,False,,46.01,Zamanında Teslim,4.7,Express,4.09
DEL-014014,ORD-014014,WH-04,DRV-070,Bursa,Konya,2023-05-09,2023-05-12,2023-05-12,3,3,0,False,,3.4,Zamanında Teslim,4.0,Standard,1.36
DEL-014015,ORD-014015,WH-05,DRV-090,Antalya,Antalya,2023-10-16,2023-10-23,2023-10-23,7,7,0,False,,15.66,Zamanında Teslim,3.7,Economy,8.95
DEL-014016,ORD-014016,WH-05,DRV-093,Antalya,Trabzon,2025-01-01,2025-01-08,2025-01-08,7,7,0,False,,14.65,Yolda,4.7,Economy,4.65
DEL-014017,ORD-014017,WH-05,DRV-115,Antalya,İstanbul,2024-01-09,2024-01-10,2024-01-10,1,1,0,False,,13.11,Zamanında Teslim,5.0,Express,2.33
DEL-014018,ORD-014018,WH-05,DRV-054,Antalya,İstanbul,2023-06-28,2023-07-05,2023-07-05,7,7,0,False,,1.86,Zamanında Teslim,4.8,Economy,1.18
DEL-014019,ORD-014019,WH-02,DRV-069,Ankara,Gaziantep,2024-12-14,2024-12-17,2024-12-17,3,3,0,False,,4.51,Zamanında Teslim,4.2,Standard,1.29
DEL-014020,ORD-014020,WH-01,DRV-088,İstanbul,Manisa,2024-11-08,2024-11-09,2024-11-09,1,1,0,False,,42.25,Zamanında Teslim,4.5,Express,6.76
DEL-014021,ORD-014021,WH-05,DRV-085,Antalya,İstanbul,2023-01-05,2023-01-12,2023-01-13,7,8,1,True,Yüksek Sipariş Hacmi,7.32,Gecikmeli Teslim,3.6,Economy,4.65
DEL-014022,ORD-014022,WH-07,DRV-022,Konya,Kocaeli,2023-05-29,2023-06-05,2023-06-05,7,7,0,False,,8.38,Zamanında Teslim,3.9,Economy,5.32
DEL-014023,ORD-014023,WH-03,DRV-037,İzmir,Antalya,2023-10-27,2023-10-28,2023-10-28,1,1,0,False,,250.31,Zamanında Teslim,4.5,Express,40.05
DEL-014024,ORD-014024,WH-06,DRV-112,Adana,Adana,2023-02-15,2023-02-16,2023-02-16,1,1,0,False,,16.97,Zamanında Teslim,4.8,Express,1.94
DEL-014025,ORD-014025,WH-03,DRV-031,İzmir,Ankara,2023-06-18,2023-06-19,2023-06-20,1,2,1,True,Hava Koşulları,133.81,Gecikmeli Teslim,2.5,Express,21.41
DEL-014026,ORD-014026,WH-03,DRV-013,İzmir,İstanbul,2023-02-11,2023-02-18,2023-02-19,7,8,1,True,Alıcı Mevcut Değil,21.23,Gecikmeli Teslim,3.7,Economy,13.48
DEL-014027,ORD-014027,WH-07,DRV-068,Konya,İstanbul,2024-07-31,2024-08-03,2024-08-03,3,3,0,False,,43.29,Zamanında Teslim,4.1,Standard,19.24
DEL-014028,ORD-014028,WH-04,DRV-020,Bursa,İstanbul,2023-09-15,2023-09-16,2023-09-16,1,1,0,False,,73.46,Zamanında Teslim,4.8,Express,13.06
DEL-014029,ORD-014029,WH-05,DRV-090,Antalya,İstanbul,2023-04-30,2023-05-07,2023-05-15,7,15,8,True,Alıcı Mevcut Değil,2.72,Gecikmeli Teslim,1.7,Economy,1.73
DEL-014030,ORD-014030,WH-01,DRV-019,İstanbul,İstanbul,2023-12-26,2023-12-27,2023-12-27,1,1,0,False,,18.56,Zamanında Teslim,4.2,Express,3.3
DEL-014031,ORD-014031,WH-04,DRV-009,Bursa,Adana,2024-01-10,2024-01-17,2024-01-17,7,7,0,False,,3.14,Zamanında Teslim,4.4,Economy,1.28
DEL-014032,ORD-014032,WH-08,DRV-005,Kocaeli,Bursa,2023-11-21,2023-11-28,2023-11-29,7,8,1,True,Yol Çalışması,3.34,Gecikmeli Teslim,3.7,Economy,2.12
DEL-014033,ORD-014033,WH-07,DRV-119,Konya,Antalya,2024-11-09,2024-11-16,2024-11-20,7,11,4,True,Adres Bulunamadı,24.03,Gecikmeli Teslim,2.7,Economy,13.73
DEL-014034,ORD-014034,WH-02,DRV-098,Ankara,İstanbul,2024-10-10,2024-10-13,2024-10-13,3,3,0,False,,15.28,Zamanında Teslim,4.6,Standard,6.79
DEL-014035,ORD-014035,WH-04,DRV-046,Bursa,Adana,2024-12-12,2024-12-15,2024-12-15,3,3,0,False,,22.54,Zamanında Teslim,4.0,Standard,6.44
DEL-014036,ORD-014036,WH-03,DRV-027,İzmir,İzmir,2024-03-21,2024-03-24,2024-03-24,3,3,0,False,,10.95,Zamanında Teslim,4.5,Standard,4.38
DEL-014037,ORD-014037,WH-03,DRV-075,İzmir,Bursa,2024-03-26,2024-03-29,2024-03-29,3,3,0,False,,23.67,Zamanında Teslim,4.3,Standard,10.52
DEL-014038,ORD-014038,WH-06,DRV-052,Adana,Bursa,2024-01-16,2024-01-23,2024-01-23,7,7,0,False,,1.37,Zamanında Teslim,4.6,Economy,0.87
DEL-014039,ORD-014039,WH-07,DRV-079,Konya,İzmir,2024-02-09,2024-02-16,2024-02-17,7,8,1,True,Hava Koşulları,9.94,Gecikmeli Teslim,3.3,Economy,5.68
DEL-014040,ORD-014040,WH-05,DRV-038,Antalya,İzmir,2023-12-18,2023-12-21,2023-12-21,3,3,0,False,,3.0,Zamanında Teslim,4.6,Standard,1.2
DEL-014041,ORD-014041,WH-02,DRV-098,Ankara,Ankara,2023-06-27,2023-07-04,2023-07-08,7,11,4,True,Alıcı Mevcut Değil,4.67,Gecikmeli Teslim,2.6,Economy,2.67
DEL-014042,ORD-014042,WH-05,DRV-021,Antalya,İstanbul,2024-07-02,2024-07-03,2024-07-03,1,1,0,False,,293.79,Zamanında Teslim,4.0,Express,52.23
DEL-014043,ORD-014043,WH-04,DRV-039,Bursa,Adana,2023-04-28,2023-05-01,2023-05-01,3,3,0,False,,3.75,Zamanında Teslim,4.7,Standard,1.07
DEL-014044,ORD-014044,WH-06,DRV-025,Adana,Diyarbakır,2023-02-04,2023-02-07,2023-02-07,3,3,0,False,,107.86,Zamanında Teslim,4.2,Standard,23.97
DEL-014045,ORD-014045,WH-05,DRV-035,Antalya,İstanbul,2023-11-03,2023-11-06,2023-11-11,3,8,5,True,Yol Çalışması,16.27,Gecikmeli Teslim,2.3,Standard,7.23
DEL-014046,ORD-014046,WH-06,DRV-042,Adana,İstanbul,2023-06-28,2023-07-05,2023-07-05,7,7,0,False,,16.29,Zamanında Teslim,4.7,Economy,10.34
DEL-014047,ORD-014047,WH-08,DRV-012,Kocaeli,Adana,2024-08-30,2024-09-02,2024-09-02,3,3,0,False,,19.77,Zamanında Teslim,3.9,Standard,5.65
DEL-014048,ORD-014048,WH-07,DRV-076,Konya,Adana,2023-01-17,2023-01-20,2023-01-20,3,3,0,False,,33.25,Zamanında Teslim,4.8,Standard,9.5
DEL-014049,ORD-014049,WH-07,DRV-087,Konya,Gaziantep,2024-11-26,2024-11-29,2024-11-30,3,4,1,True,Depo Gecikme,13.69,Gecikmeli Teslim,4.2,Standard,3.91
DEL-014050,ORD-014050,WH-06,DRV-008,Adana,Adana,2023-11-11,2023-11-14,2023-11-14,3,3,0,False,,27.82,Zamanında Teslim,4.6,Standard,7.95
DEL-014051,ORD-014051,WH-02,DRV-061,Ankara,Manisa,2024-09-16,2024-09-17,2024-09-17,1,1,0,False,,5.75,Zamanında Teslim,4.2,Express,0.92
DEL-014052,ORD-014052,WH-07,DRV-071,Konya,İstanbul,2023-01-27,2023-02-03,2023-02-03,7,7,0,False,,13.34,Zamanında Teslim,4.0,Economy,8.47
DEL-014053,ORD-014053,WH-06,DRV-041,Adana,Ankara,2023-12-13,2023-12-20,2023-12-20,7,7,0,False,,14.61,Zamanında Teslim,4.6,Economy,8.35
DEL-014054,ORD-014054,WH-01,DRV-105,İstanbul,Gaziantep,2023-03-21,2023-03-28,2023-03-29,7,8,1,True,Yol Çalışması,34.74,Gecikmeli Teslim,3.4,Economy,14.18
DEL-014055,ORD-014055,WH-04,DRV-113,Bursa,Bursa,2023-06-21,2023-06-24,2023-06-24,3,3,0,False,,3.85,Zamanında Teslim,4.8,Standard,1.71
DEL-014056,ORD-014056,WH-02,DRV-025,Ankara,Trabzon,2023-01-22,2023-01-25,2023-01-25,3,3,0,False,,10.08,Zamanında Teslim,3.5,Standard,2.24
DEL-014057,ORD-014057,WH-02,DRV-045,Ankara,Adana,2024-05-27,2024-05-28,2024-05-28,1,1,0,False,,47.07,Zamanında Teslim,5.0,Express,5.38
DEL-014058,ORD-014058,WH-08,DRV-025,Kocaeli,İstanbul,2024-08-03,2024-08-04,2024-08-04,1,1,0,False,,36.51,Zamanında Teslim,3.9,Express,6.49
DEL-014059,ORD-014059,WH-08,DRV-048,Kocaeli,İstanbul,2023-07-12,2023-07-13,2023-07-13,1,1,0,False,,5.79,İptal,4.1,Express,1.03
DEL-014060,ORD-014060,WH-01,DRV-066,İstanbul,Konya,2023-12-26,2023-12-29,2023-12-29,3,3,0,False,,25.58,Zamanında Teslim,4.9,Standard,10.23
DEL-014061,ORD-014061,WH-07,DRV-026,Konya,Kocaeli,2024-07-13,2024-07-16,2024-07-16,3,3,0,False,,14.72,Zamanında Teslim,4.3,Standard,6.54
DEL-014062,ORD-014062,WH-02,DRV-077,Ankara,İstanbul,2024-06-07,2024-06-14,2024-06-14,7,7,0,False,,2.87,Zamanında Teslim,4.1,Economy,1.82
DEL-014063,ORD-014063,WH-05,DRV-026,Antalya,Eskişehir,2024-01-18,2024-01-25,2024-01-26,7,8,1,True,Hava Koşulları,14.26,Gecikmeli Teslim,3.4,Economy,8.15
DEL-014064,ORD-014064,WH-08,DRV-081,Kocaeli,Adana,2024-12-02,2024-12-09,2024-12-09,7,7,0,False,,6.52,Zamanında Teslim,5.0,Economy,2.66
DEL-014065,ORD-014065,WH-02,DRV-031,Ankara,İstanbul,2024-04-23,2024-04-26,2024-04-26,3,3,0,False,,15.14,Zamanında Teslim,4.3,Standard,6.73
DEL-014066,ORD-014066,WH-04,DRV-022,Bursa,İzmir,2023-12-19,2023-12-22,2023-12-22,3,3,0,False,,3.12,Zamanında Teslim,4.3,Standard,1.25
DEL-014067,ORD-014067,WH-06,DRV-076,Adana,Ankara,2023-04-27,2023-04-30,2023-04-30,3,3,0,False,,95.23,Zamanında Teslim,4.8,Standard,38.09
DEL-014068,ORD-014068,WH-08,DRV-024,Kocaeli,Mersin,2023-11-08,2023-11-11,2023-11-11,3,3,0,False,,10.53,Zamanında Teslim,4.3,Standard,4.21
DEL-014069,ORD-014069,WH-06,DRV-110,Adana,Kocaeli,2023-03-04,2023-03-07,2023-03-07,3,3,0,False,,3.44,Zamanında Teslim,4.6,Standard,1.53
DEL-014070,ORD-014070,WH-07,DRV-018,Konya,İstanbul,2024-02-07,2024-02-14,2024-02-18,7,11,4,True,Hava Koşulları,1.07,Gecikmeli Teslim,2.4,Economy,0.68
DEL-014071,ORD-014071,WH-03,DRV-104,İzmir,İstanbul,2024-01-19,2024-01-22,2024-01-22,3,3,0,False,,24.89,Zamanında Teslim,5.0,Standard,11.06
DEL-014072,ORD-014072,WH-01,DRV-055,İstanbul,İstanbul,2024-04-07,2024-04-14,2024-04-14,7,7,0,False,,249.32,Zamanında Teslim,5.0,Economy,158.3
DEL-014073,ORD-014073,WH-05,DRV-050,Antalya,Gaziantep,2024-01-13,2024-01-20,2024-01-23,7,10,3,True,Alıcı Mevcut Değil,39.42,Gecikmeli Teslim,2.7,Economy,16.09
DEL-014074,ORD-014074,WH-04,DRV-058,Bursa,İstanbul,2024-11-19,2024-11-22,2024-11-22,3,3,0,False,,8.08,Zamanında Teslim,5.0,Standard,3.59
DEL-014075,ORD-014075,WH-05,DRV-120,Antalya,Eskişehir,2024-05-07,2024-05-14,2024-05-14,7,7,0,False,,4.13,Zamanında Teslim,4.9,Economy,2.36
DEL-014076,ORD-014076,WH-01,DRV-068,İstanbul,Trabzon,2023-11-23,2023-11-26,2023-11-27,3,4,1,True,Adres Bulunamadı,3.69,Gecikmeli Teslim,2.7,Standard,0.82
DEL-014077,ORD-014077,WH-02,DRV-072,Ankara,İzmir,2024-05-21,2024-05-28,2024-05-28,7,7,0,False,,16.76,Zamanında Teslim,4.1,Economy,9.58
DEL-014078,ORD-014078,WH-08,DRV-085,Kocaeli,Bursa,2024-11-14,2024-11-21,2024-11-22,7,8,1,True,Alıcı Mevcut Değil,20.52,Gecikmeli Teslim,3.6,Economy,13.03
DEL-014079,ORD-014079,WH-04,DRV-016,Bursa,Kayseri,2023-06-08,2023-06-09,2023-06-09,1,1,0,False,,11.19,Zamanında Teslim,4.5,Express,1.79
DEL-014080,ORD-014080,WH-04,DRV-081,Bursa,Kocaeli,2023-06-25,2023-07-02,2023-07-03,7,8,1,True,Araç Arızası,2.95,Gecikmeli Teslim,3.1,Economy,1.87
DEL-014081,ORD-014081,WH-08,DRV-066,Kocaeli,İstanbul,2024-03-07,2024-03-10,2024-03-10,3,3,0,False,,121.41,Zamanında Teslim,4.6,Standard,53.96
DEL-014082,ORD-014082,WH-06,DRV-008,Adana,Kocaeli,2024-07-17,2024-07-24,2024-07-24,7,7,0,False,,14.9,Zamanında Teslim,4.9,Economy,9.46
DEL-014083,ORD-014083,WH-06,DRV-089,Adana,İstanbul,2023-01-06,2023-01-09,2023-01-09,3,3,0,False,,3.38,Zamanında Teslim,4.8,Standard,1.5
DEL-014084,ORD-014084,WH-04,DRV-002,Bursa,İstanbul,2023-06-09,2023-06-16,2023-06-16,7,7,0,False,,10.51,Zamanında Teslim,4.0,Economy,6.67
DEL-014085,ORD-014085,WH-06,DRV-072,Adana,Antalya,2023-12-13,2023-12-20,2023-12-20,7,7,0,False,,2.12,Zamanında Teslim,4.7,Economy,1.21
DEL-014086,ORD-014086,WH-08,DRV-055,Kocaeli,Gaziantep,2024-07-11,2024-07-12,2024-07-12,1,1,0,False,,24.85,İptal,5.0,Express,2.84
DEL-014087,ORD-014087,WH-02,DRV-098,Ankara,Trabzon,2024-05-08,2024-05-15,2024-05-15,7,7,0,False,,26.46,Zamanında Teslim,5.0,Economy,8.4
DEL-014088,ORD-014088,WH-08,DRV-007,Kocaeli,Antalya,2024-07-26,2024-08-02,2024-08-03,7,8,1,True,Alıcı Mevcut Değil,2.52,Gecikmeli Teslim,4.1,Economy,1.44
